country name;country code;metric;metric code;year;value
Haiti;HTI;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Haiti;HTI;Gini index;SI.POV.GINI;2024;
Haiti;HTI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;15.058
Haiti;HTI;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Haiti;HTI;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Haiti;HTI;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Haiti;HTI;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Haiti;HTI;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Haiti;HTI;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Honduras;HND;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Honduras;HND;Gini index;SI.POV.GINI;2024;
Honduras;HND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;6.061
Honduras;HND;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Honduras;HND;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Honduras;HND;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Honduras;HND;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Honduras;HND;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Honduras;HND;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Hong Kong SAR, China;HKG;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Hong Kong SAR, China;HKG;Gini index;SI.POV.GINI;2024;
Hong Kong SAR, China;HKG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.793
Hong Kong SAR, China;HKG;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Hong Kong SAR, China;HKG;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Hong Kong SAR, China;HKG;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Hong Kong SAR, China;HKG;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Hong Kong SAR, China;HKG;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Hong Kong SAR, China;HKG;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Hungary;HUN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Hungary;HUN;Gini index;SI.POV.GINI;2024;
Hungary;HUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;4.434
Hungary;HUN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Hungary;HUN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Hungary;HUN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Hungary;HUN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Hungary;HUN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;91.5
Hungary;HUN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Iceland;ISL;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Iceland;ISL;Gini index;SI.POV.GINI;2024;
Iceland;ISL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;3.107
Iceland;ISL;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Iceland;ISL;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Iceland;ISL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Iceland;ISL;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Iceland;ISL;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Iceland;ISL;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
India;IND;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
India;IND;Gini index;SI.POV.GINI;2024;
India;IND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;4.202
India;IND;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
India;IND;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
India;IND;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
India;IND;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
India;IND;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
India;IND;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Indonesia;IDN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Indonesia;IDN;Gini index;SI.POV.GINI;2024;
Indonesia;IDN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;3.3
Indonesia;IDN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Indonesia;IDN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Indonesia;IDN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Indonesia;IDN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Indonesia;IDN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Indonesia;IDN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Iran, Islamic Rep.;IRN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Iran, Islamic Rep.;IRN;Gini index;SI.POV.GINI;2024;
Iran, Islamic Rep.;IRN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;9.192
Iran, Islamic Rep.;IRN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Iran, Islamic Rep.;IRN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Iran, Islamic Rep.;IRN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Iran, Islamic Rep.;IRN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Iran, Islamic Rep.;IRN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Iran, Islamic Rep.;IRN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Iraq;IRQ;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Iraq;IRQ;Gini index;SI.POV.GINI;2024;
Iraq;IRQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;15.524
Iraq;IRQ;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Iraq;IRQ;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Iraq;IRQ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Iraq;IRQ;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Iraq;IRQ;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Iraq;IRQ;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Ireland;IRL;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Ireland;IRL;Gini index;SI.POV.GINI;2024;
Ireland;IRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;4.369
Ireland;IRL;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Ireland;IRL;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Ireland;IRL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Ireland;IRL;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Ireland;IRL;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Ireland;IRL;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Isle of Man;IMN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Isle of Man;IMN;Gini index;SI.POV.GINI;2024;
Isle of Man;IMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;
Isle of Man;IMN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Isle of Man;IMN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Isle of Man;IMN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Isle of Man;IMN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Isle of Man;IMN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Isle of Man;IMN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Israel;ISR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Israel;ISR;Gini index;SI.POV.GINI;2024;
Israel;ISR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;3.15
Israel;ISR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Israel;ISR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Israel;ISR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Israel;ISR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Israel;ISR;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Israel;ISR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Italy;ITA;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Italy;ITA;Gini index;SI.POV.GINI;2024;
Italy;ITA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;6.778
Italy;ITA;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Italy;ITA;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Italy;ITA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Italy;ITA;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Italy;ITA;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Italy;ITA;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Jamaica;JAM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Jamaica;JAM;Gini index;SI.POV.GINI;2024;
Jamaica;JAM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;4.885
Jamaica;JAM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Jamaica;JAM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Jamaica;JAM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Jamaica;JAM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Jamaica;JAM;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Jamaica;JAM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Japan;JPN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Japan;JPN;Gini index;SI.POV.GINI;2024;
Japan;JPN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.563
Japan;JPN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Japan;JPN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Japan;JPN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Japan;JPN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Japan;JPN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Japan;JPN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Jordan;JOR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Jordan;JOR;Gini index;SI.POV.GINI;2024;
Jordan;JOR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;17.996
Jordan;JOR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Jordan;JOR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Jordan;JOR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Jordan;JOR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Jordan;JOR;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Jordan;JOR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kazakhstan;KAZ;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kazakhstan;KAZ;Gini index;SI.POV.GINI;2024;
Kazakhstan;KAZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;4.794
Kazakhstan;KAZ;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kazakhstan;KAZ;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kazakhstan;KAZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kazakhstan;KAZ;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kazakhstan;KAZ;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kazakhstan;KAZ;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kenya;KEN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kenya;KEN;Gini index;SI.POV.GINI;2024;
Kenya;KEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;5.434
Kenya;KEN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kenya;KEN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kenya;KEN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kenya;KEN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kenya;KEN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kenya;KEN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kiribati;KIR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kiribati;KIR;Gini index;SI.POV.GINI;2024;
Kiribati;KIR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;
Kiribati;KIR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kiribati;KIR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kiribati;KIR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kiribati;KIR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kiribati;KIR;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kiribati;KIR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Korea, Dem. People's Rep.;PRK;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Korea, Dem. People's Rep.;PRK;Gini index;SI.POV.GINI;2024;
Korea, Dem. People's Rep.;PRK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.859
Korea, Dem. People's Rep.;PRK;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Korea, Dem. People's Rep.;PRK;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Korea, Dem. People's Rep.;PRK;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Korea, Dem. People's Rep.;PRK;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Korea, Dem. People's Rep.;PRK;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Korea, Dem. People's Rep.;PRK;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Korea, Rep.;KOR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Korea, Rep.;KOR;Gini index;SI.POV.GINI;2024;
Korea, Rep.;KOR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.604
Korea, Rep.;KOR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Korea, Rep.;KOR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Korea, Rep.;KOR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Korea, Rep.;KOR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Korea, Rep.;KOR;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Korea, Rep.;KOR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kosovo;XKX;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kosovo;XKX;Gini index;SI.POV.GINI;2024;
Kosovo;XKX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;
Kosovo;XKX;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kosovo;XKX;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kosovo;XKX;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kosovo;XKX;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kosovo;XKX;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kosovo;XKX;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kuwait;KWT;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kuwait;KWT;Gini index;SI.POV.GINI;2024;
Kuwait;KWT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.144
Kuwait;KWT;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kuwait;KWT;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kuwait;KWT;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kuwait;KWT;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kuwait;KWT;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kuwait;KWT;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Kyrgyz Republic;KGZ;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Kyrgyz Republic;KGZ;Gini index;SI.POV.GINI;2024;
Kyrgyz Republic;KGZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;3.289
Kyrgyz Republic;KGZ;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Kyrgyz Republic;KGZ;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Kyrgyz Republic;KGZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Kyrgyz Republic;KGZ;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Kyrgyz Republic;KGZ;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Kyrgyz Republic;KGZ;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Lao PDR;LAO;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Lao PDR;LAO;Gini index;SI.POV.GINI;2024;
Lao PDR;LAO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;1.218
Lao PDR;LAO;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Lao PDR;LAO;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Lao PDR;LAO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Lao PDR;LAO;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Lao PDR;LAO;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Lao PDR;LAO;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Latvia;LVA;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Latvia;LVA;Gini index;SI.POV.GINI;2024;
Latvia;LVA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;6.72
Latvia;LVA;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Latvia;LVA;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Latvia;LVA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Latvia;LVA;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Latvia;LVA;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Latvia;LVA;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Lebanon;LBN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Lebanon;LBN;Gini index;SI.POV.GINI;2024;
Lebanon;LBN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;
Lebanon;LBN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Lebanon;LBN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Lebanon;LBN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Lebanon;LBN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Lebanon;LBN;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Lebanon;LBN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Lesotho;LSO;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Lesotho;LSO;Gini index;SI.POV.GINI;2024;
Lesotho;LSO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;16.147
Lesotho;LSO;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Lesotho;LSO;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Lesotho;LSO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Lesotho;LSO;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Lesotho;LSO;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Lesotho;LSO;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Liberia;LBR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Liberia;LBR;Gini index;SI.POV.GINI;2024;
Liberia;LBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;2.882
Liberia;LBR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Liberia;LBR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Liberia;LBR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Liberia;LBR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Liberia;LBR;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Liberia;LBR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Libya;LBY;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Libya;LBY;Gini index;SI.POV.GINI;2024;
Libya;LBY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;18.615
Libya;LBY;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Libya;LBY;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Libya;LBY;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Libya;LBY;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Libya;LBY;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Libya;LBY;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Liechtenstein;LIE;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Liechtenstein;LIE;Gini index;SI.POV.GINI;2024;
Liechtenstein;LIE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;
Liechtenstein;LIE;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;2024;
Liechtenstein;LIE;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;2024;
Liechtenstein;LIE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2024;
Liechtenstein;LIE;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;2024;
Liechtenstein;LIE;Individuals using the Internet (% of population);IT.NET.USER.ZS;2024;
Liechtenstein;LIE;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;2024;
Lithuania;LTU;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;2024;
Lithuania;LTU;Gini index;SI.POV.GINI;2024;
Lithuania;LTU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;7.504
